Comment,Sentiment
🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷,neutral
vande matram,neutral
n,neutral
"Gazwatul Hind will soon free Kasmir from Bjp Rapists, in Sha Allaah.",negative
"Aur Kuch Hamarkhor isko Gane se Sharmate hai.
Jai Hind Vande Matram🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",neutral
I am from UP and i luv my country,neutral
Banday matrm,neutral
"Nice song. But Bankim was a bigot Hindu nationalist and muslim hater.

Fuck Bankim Chattapadhay!",negative
india mata main lan,neutral
❤❤❤❤❤❤🙌🙌🙌🙌👆👆👆💯💯💯💯,neutral
Nice,positive
SHUASINI 💞💞,neutral
I love India,positive
I from Pakistan and I need to tell that I hate this song,negative
"I am from uttarakhand and i am proud to be  indian
Vande mataram 😍😘😘😘😘",positive
Modi Bhakto Yaad Karlo Fir Har Jageh Besti Karwate Ghumte Ho!!,neutral
I m a Indian love u India,positive
Very hard song,negative
Supper talent 💖,positive
🇮🇳 માં તુજે સલામ 🇮🇳 વંદે માતરમ્ 🇮🇳,neutral
Va bhai koi india ko pasand nahi karta,neutral
Who is the stupid dislikes the vedio,negative
"India ko pasand karte ho  vo 💗 like kro. 
Jo india  ko pasand na krate ho vo coment kare. Muje pata he ke sab india ko pasand  karte fir bhi  me janna chahta hu ki  kitane log india ko pasand nahi karte.",positive
Buttifull songs,neutral
Jay hind,neutral
Girgvcdffq,neutral
Good means good song i like it so so much,positive
Rajkumar bakolia super cooper song,positive
This must be our Indian national anthem but unfortunately it is not due to Muslim league Muhammad jinha1947🙁🙁🙁🙁🙁.,negative
How to download this as audio offline,negative
Kashmir banay ga pakistan Insha Allah,neutral
I am seeing today 19.8.19,neutral
India is a terrorist state.Soon its destruction will begin.We are managing your disaster.Don't forget us.We are thirsty for your blood?We are coming INSHA Allah.,negative
i from North east and i am crying while listening it.. jai hind!!,negative
Maa Tujhe slaam,neutral
Jay hind,neutral
6.6k dislikes r u serious 😠😠,negative
Who fucking disliked the video ?,negative
"I am not tn, Kerala, karnataka, ap, Maharashtra 
I am indian 🇮🇳",neutral
"When India got its independence back in 1947, this was going to be our national anthem, but don't know Jana gana mana selected as national anthem.",neutral
Aha freedom struggle er felling uthebelo,positive
India ka bakwas antham,neutral
Written by Bankim Chandra Chattopadhya who should be awarded Bharat Ratna,positive
jai hind,neutral
🙏 jai hind 😘 🇮🇳🇮🇳🇮🇳,neutral
This is beautiful😍💓,neutral
I am coming from India .,neutral
Jai Hind !,neutral
Sandal,neutral
I love song,positive
రపతుసప,neutral
Bharath matha ki jail,neutral
बंदे मातरम,neutral
🇮🇳🇮🇳Happy independent 73..🇮🇳🇮🇳,neutral
Who tapped on the dislike button ? I'll kill 'em,negative
Maa Tujhe Salaam,neutral
Sir you are from west Bengal?,neutral
Sprb song getting goosebumps while hearing,neutral
I AM FROM WEST BENGAL,neutral
🙏🙏🇮🇳vandematram🇮🇳🙏🙏,neutral
"If you listen to the lyrics and understand, this song is dedicated to maa. It may be any mother, any country. So no point in disliking it. 😊",negative
Iam from tamil nadu please respect our flag🙏,positive
Jai hind I love our India slaute our flag and respect,positive
"Now i know, why indian akways lose in conflict",negative
This is not full but I salute,neutral
Today,neutral
Bharat Mata Ki Jai 🇮🇳,neutral
Best song ever,positive
"Vande Maataram.. love you all my dear Indian Brothers and sisters..
happy endependence day to all..
Jai baharat..",positive
aaahhhh!! what a serenity,neutral
Jai Hind,neutral
HAPPY INDEPENDENCE DAY 2019 TO ALL MY 🇮🇳 INDIAN BROTHERS AND SISTERS!!!!,positive
Jai Hind!,neutral
I love my India,positive
Iam from India 🙌♥️,neutral
who is listening to this gorgeous song today 15 august 2019??,positive
"Vandemataram jai hind. Today is ""INDEPENDENT DAY"".",neutral
Jai hind,neutral
I love my india,positive
Jay hindi,neutral
Feel proud we are independent,positive
Jay India,neutral
Kon log jo ak a66a song ko unlike karta hai,neutral
Love all indian people.,positive
I love my India  and army soldier 🇮🇳🇮🇳🇮🇳,positive
Bharat mathaaki jai 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,neutral
Swatantra diwas 2019 ki hardik shubhkamnaye sabhi ko aao usss tirange ko sab milkar Salam kare jiske Karan hamara astitva hai. Jai Hind vande matram 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,neutral
6.4k dislike haters in vande mataram song this is national song of India but haters juelis India par😂,negative
Who else get goosebumps from this💚😍,neutral
Written by benkim chandra chatarji,neutral
"New video song 
https://youtu.be/6N6TjeIA0Yw",neutral
"I am not from any state 
Am from india and am proud to be indian ❤🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳",positive
6.3k bjp terrorist disliked video,negative
Dan's,neutral
Jai hind,neutral
Jai hind..,neutral
I love this song,positive
I'm an Indian..... And proud of that🇮🇳🇮🇳,positive
I love my country,positive
Who is in here in 2k19 independent Day,neutral
more song,neutral
JAI HIND🇮🇳🇮🇳JAI BHARATHA MAATHE🙏🙏🙏,neutral
Very nice performance,positive
Your song is very bad,negative
Bande mataram... 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,neutral
💙💙💙💙💙,neutral
"वन्दे मातरम्
सुजलां सुफलाम्
मलयजशीतलाम्
शस्यशामलाम्
मातरम्।
वन्दे मातरम्
शुभ्रज्योत्स्ना पुलकित यामिनीम्
फुल्ल कुसुमित द्रुमदल शोभिनीम्
सुहासिनीं सुमधुर भाषिणीम्
सुखदां वरदां मातरम्।
वन्दे मातरम्।

कोटि-कण्ठ-कल-कल-निनाद-कराले
कोटि-भुजैर्धृत-खरकरवाले,
अबला केन मा एत बले।
बहुबलधारिणीं नमामि तारिणीं
रिपुदलवारिणीं मातरम्।
वन्दे मातरम्।",neutral
"वन्दे मातरम्
सुजलां सुफलाम्
मलयजशीतलाम्
शस्यशामलाम्
मातरम्।
वन्दे मातरम्
शुभ्रज्योत्स्नापुलकितयामिनीम्
फुल्लकुसुमितद्रुमदलशोभिनीम्
सुहासिनीं सुमधुर भाषिणीम्
सुखदां वरदां मातरम्।
वन्दे मातरम्।

कोटि-कण्ठ-कल-कल-निनाद-कराले
कोटि-भुजैर्धृत-खरकरवाले,
अबला केन मा एत बले।
बहुबलधारिणीं नमामि तारिणीं
रिपुदलवारिणीं मातरम्।
वन्दे मातरम्।",neutral
Proud to be an Indian😢😢😢😢,positive
Vande Mataram,neutral
"I am bengali 
I love my India so much",positive
I love this song,positive
Proud to be Indian ❤🇮🇳,positive
"India mera jaan hai,",neutral
good,positive
but the problem,negative
great,positive
very support,positive
very surprised,positive
very successful,positive
very much,neutral
very good,positive
very nice,positive
jai hind,neutral
Vande Mataram,neutral
It's an amazing song,positive
Nice singing,positive
Nice song vande Mataram 🇹🇯🇹🇯🇹🇯🇹🇯🇹🇯🇹🇯,positive
I am proud to be an indian,positive
Jai hind,neutral
I love my india and wow it’s too good music....,positive
Rohit,neutral
Yu nhi veer jawan sahid nhi kar dete khud ko desh ke naam....wajha...is 1 minute ke song me h.....is desh pe to 100 janam war de to bhi kam ...jai hind,negative
I love my India...,positive
"excellent video. Below is the link to free India independence day images. Thank you.
https://independencedayimages2.blogspot.com",positive
"I love my indian army 
Jai hind...
One like for our great soldiers...
Salute them...",positive
This is very sad Dont know y in colleges we dont start our day with these patriotic  song like we used to do in schools days...... 🇮🇳🇮🇳  🇮🇳🇮🇳🇮🇳,negative
"Say proudly ""JAI HIND"".HAPPY INDEPENDENCE DAY 2019",positive
❤️❤️❤️❤️❤️🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳I am from India  because  I am Indian I love India 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳❤️❤️❤️❤️❤️,positive
Vande matram,neutral
Vande maataram,neutral
Vande Mataram,neutral
Anyone on Independence day 🇨🇮🇨🇮🇨🇮,neutral
🇮🇳,neutral
From tamilnadu...... love my india,positive
Proud to be an Indian 🇮🇳,positive
Lovely Song,positive
Jai hind 🇮🇳👍💪 India 💪,neutral
super,positive
I love you India🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪🇮🇪,positive
🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🇨🇮🙏🙏🎼,neutral
Jayatu Bharat janani,neutral
Vande Mataram Vande Mataram,neutral
I think that any Indian like this song but there are dislikers then what about them,positive
I love my india,positive
Vande matram,neutral
A great tribute for the maker of our national song and anthem to give such a wonderful song,positive
I m a pakistani but i found this so soothing👏,neutral
Tatti,neutral
I love this song,positive
I love my india,positive
"Ja gan man adhi,,,,,,,, song",neutral
Vande mataram,neutral
First class,neutral
है🙏 भगवान मुझे हर बार जन्म मिले तो so plz मुझे मेरा 🇮🇳भारत देश ही मिले,positive
superb,positive
Mujhe garv hai ki mai hindustan ka nagrik hu I love my india har janam me mujhe hindustan me hi janam mile aur hindu dharm me,positive
JAi Hind,neutral
Goooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooood jooooooooooooooooooooooooooob,neutral
I dnt knw how many anthems or songs fill any nationality holder with pride where ever they may be in the world... but my national song and anthem sure does fill every single Indian all over the world with an overwhelming pride ! 🇮🇳,positive
jay hind vandematram...,neutral
i proud to be an indian jai hind jai bharat,positive
Main kah nahi sakta ki ye song sunke mera mann ko kitna santi mila,neutral
Super,positive
😎💎👑😀😁😄😃😊🤗😍🇨🇮🧘‍♂️🧘‍♀️🥇🏅🏆🎖🏖🏝🏕🌊⛱🔥❄⛄☃️🌈🍲 very  very good  song,positive
Jai hindh vandhe matharam,neutral
i wasn't hard to guess where those insecure dislikes came from 🤣🤣,negative
"বন্দে মাতরম্৷৷

সুজলাং সুফলাং

মলয়জশীতলাম্

শস্যশ্যামলাং

মাতরম্!

বন্দে মাতরম্৷.


শুভ্র-জ্যোৎস্না

পুলকিত-যামিনীম্

ফুল্লকুসুমিত

দ্রুমদলশোভিনীম্,

সুহাসিনীং

সুমধুরভাষিণীম্

সুখদাং বরদাং

মাতরম্৷

বন্দে মাতরম্৷৷",neutral
Jay hind,neutral
I love my India,positive
